spike_key,label
14_3-347,-1
14_3-405,-1
14_3-530,-1
14_3-590,-1
14_3-673,-1
14_3-805,-1
14_37-29,-1
14_37-101,-1
14_37-174,-1
14_37-229,-1
14_37-268,-1
14_37-316,-1
14_37-345,-1
14_37-417,-1
14_37-481,1
14_37-557,1
14_37-620,-1
14_37-685,-1
14_37-737,-1
14_37-742,-1
14_37-890,-1
14_129-32,-1
14_129-72,-1
14_129-91,-1
14_129-113,-1
14_129-132,-1
14_129-156,-1
14_129-194,-1
14_129-218,-1
14_129-256,-1
14_129-275,-1
14_129-296,-1
14_129-318,-1
14_129-358,-1
14_129-373,1
14_129-424,-1
14_129-458,-1
14_129-486,-1
14_129-545,-1
14_129-572,-1
14_129-607,-1
14_129-649,-1
14_129-663,-1
14_129-684,-1
14_129-701,-1
14_129-763,-1
14_129-789,-1
14_129-808,-1
14_129-833,-1
14_129-867,-1
14_129-895,-1
14_204-10,-1
14_204-31,-1
14_204-102,-1
14_204-199,-1
14_204-287,-1
14_204-310,-1
14_204-336,-1
14_204-366,-1
14_204-383,1
14_204-418,1
14_204-461,-1
14_204-476,-1
14_204-525,-1
14_204-582,-1
14_204-607,-1
14_204-641,-1
14_204-663,-1
14_204-748,-1
14_204-802,-1
14_204-824,-1
14_204-890,-1
14_230-54,-1
14_230-116,-1
14_230-170,-1
14_230-209,-1
14_230-220,-1
14_230-234,-1
14_230-265,-1
14_230-277,-1
14_230-367,0
14_230-426,-1
14_230-451,-1
14_230-469,-1
14_230-524,-1
14_230-559,-1
14_230-573,-1
14_230-589,-1
14_230-667,-1
14_230-682,-1
14_230-715,-1
14_230-727,-1
14_230-757,-1
14_230-779,-1
14_230-818,-1
14_230-835,-1
14_230-885,-1
14_257-14,-1
14_257-113,-1
14_257-144,-1
14_257-157,-1
14_257-173,-1
14_257-193,-1
14_257-238,-1
14_257-281,-1
14_257-295,-1
14_257-316,-1
14_257-340,-1
14_257-421,-1
14_257-457,-1
14_257-498,-1
14_257-517,-1
14_257-550,-1
14_257-563,0
14_257-581,-1
14_257-591,-1
14_257-608,-1
14_257-632,-1
14_257-659,-1
14_257-673,-1
14_257-695,-1
14_257-708,-1
14_257-720,-1
14_257-750,-1
14_257-764,-1
14_257-778,-1
14_257-789,-1
14_257-811,-1
14_257-820,-1
14_257-842,-1
14_257-858,-1
14_257-892,-1
14_278-19,-1
14_278-28,-1
14_278-50,-1
14_278-61,-1
14_278-80,-1
14_278-158,-1
14_278-174,-1
14_278-189,-1
14_278-200,-1
14_278-236,-1
14_278-250,-1
14_278-304,-1
14_278-319,-1
14_278-390,-1
14_278-439,-1
14_278-456,-1
14_278-486,-1
14_278-542,-1
14_278-562,-1
14_278-600,-1
14_278-611,-1
14_278-637,-1
14_278-649,-1
14_278-678,-1
14_278-743,-1
14_278-779,-1
14_278-809,0
14_278-835,-1
14_278-887,-1
14_304-24,-1
14_304-91,-1
14_304-142,-1
14_304-216,-1
14_304-264,-1
14_304-318,-1
14_304-344,-1
14_304-391,-1
14_304-456,-1
14_304-499,1
14_304-524,-1
14_304-631,-1
14_304-675,-1
14_304-736,-1
14_304-803,-1
14_304-848,-1
14_333-18,-1
14_333-41,-1
14_333-85,-1
14_333-106,-1
14_333-135,-1
14_333-148,-1
14_333-171,0
14_333-183,0
14_333-223,-1
14_333-242,-1
14_333-287,-1
14_333-307,-1
14_333-337,-1
14_333-357,-1
14_333-417,-1
14_333-464,-1
14_333-492,-1
14_333-534,-1
14_333-566,-1
14_333-593,-1
14_333-638,-1
14_333-677,0
14_333-694,-1
14_333-770,-1
14_333-783,-1
14_333-844,-1
14_333-877,-1
14_393-35,-1
14_393-55,-1
14_393-92,-1
14_393-183,-1
14_393-197,-1
14_393-237,-1
14_393-302,-1
14_393-336,-1
14_393-377,-1
14_393-419,-1
14_393-475,-1
14_393-518,-1
14_393-548,-1
14_393-593,-1
14_393-611,0
14_393-635,-1
14_393-682,-1
14_393-703,-1
14_393-736,-1
14_393-760,-1
14_393-770,-1
14_393-796,-1
14_393-853,-1
14_425-52,-1
14_425-107,1
14_425-184,1
14_425-217,-1
14_425-247,-1
14_425-305,-1
14_425-374,-1
14_425-421,-1
14_425-484,-1
14_425-507,-1
14_425-521,-1
14_425-540,-1
14_425-635,-1
14_425-678,-1
14_425-694,-1
14_425-717,1
14_425-765,-1
14_425-796,-1
14_425-834,-1
14_425-864,-1
14_425-882,-1
14_540-8,-1
14_540-30,-1
14_540-52,-1
14_540-72,-1
14_540-103,-1
14_540-129,-1
14_540-152,-1
14_540-214,-1
14_540-247,-1
14_540-355,-1
14_540-365,-1
14_540-392,-1
14_540-415,-1
14_540-483,-1
14_540-505,-1
14_540-529,-1
14_540-552,-1
14_540-592,-1
14_540-603,-1
14_540-621,-1
14_540-648,-1
14_540-670,-1
14_540-704,-1
14_540-724,0
14_540-746,-1
14_540-765,-1
14_540-782,-1
14_540-813,0
14_540-855,-1
14_540-870,-1
14_540-888,-1
14_565-65,1
14_565-130,-1
14_565-213,-1
14_565-259,-1
14_565-355,-1
14_565-464,-1
14_565-544,1
14_565-639,-1
14_565-663,-1
14_565-734,-1
14_565-749,-1
14_565-856,-1
14_565-870,-1
14_585-18,-1
14_585-77,-1
14_585-117,-1
14_585-242,-1
14_585-260,-1
14_585-303,-1
14_585-325,-1
14_585-352,-1
14_585-391,-1
14_585-402,-1
14_585-418,-1
14_585-442,-1
14_585-465,-1
14_585-517,-1
14_585-594,-1
14_585-617,-1
14_585-670,-1
14_585-705,-1
14_585-738,-1
14_585-785,-1
14_585-825,-1
14_585-847,-1
14_585-865,-1
15_58-16,-1
15_58-76,-1
15_58-109,-1
15_58-128,-1
15_58-187,-1
15_58-228,-1
15_58-261,-1
15_58-285,-1
15_58-295,-1
15_58-354,-1
15_58-381,-1
15_58-426,-1
15_58-444,-1
15_58-486,-1
15_58-505,-1
15_58-514,-1
15_58-536,-1
15_58-582,-1
15_58-608,-1
15_58-621,-1
15_58-667,-1
15_58-703,-1
15_58-762,-1
15_58-792,-1
15_58-849,-1
15_58-883,-1
15_60-43,-1
15_60-77,-1
15_60-108,-1
15_60-136,-1
15_60-211,-1
15_60-231,-1
15_60-266,0
15_60-295,-1
15_60-314,-1
15_60-328,-1
15_60-349,-1
15_60-384,-1
15_60-397,-1
15_60-417,-1
15_60-445,-1
15_60-483,-1
15_60-518,-1
15_60-531,-1
15_60-550,-1
15_60-563,-1
15_60-626,-1
15_60-639,-1
15_60-681,-1
15_60-707,-1
15_60-723,-1
15_60-790,-1
15_60-810,-1
15_60-855,-1
15_60-881,-1
15_118-24,-1
15_118-49,-1
15_118-66,-1
15_118-107,-1
15_118-163,-1
15_118-194,-1
15_118-203,-1
15_118-220,-1
15_118-290,-1
15_118-329,-1
15_118-343,-1
15_118-390,-1
15_118-404,-1
15_118-512,-1
15_118-536,-1
15_118-560,-1
15_118-573,-1
15_118-606,-1
15_118-618,-1
15_118-638,-1
15_118-657,-1
15_118-682,-1
15_118-714,-1
15_118-732,-1
15_118-763,-1
15_118-787,-1
15_118-811,-1
15_118-841,-1
15_118-854,-1
15_118-877,-1
15_153-17,-1
15_153-113,-1
15_153-147,-1
15_153-277,-1
15_153-325,-1
15_153-359,-1
15_153-392,-1
15_153-440,-1
15_153-501,-1
15_153-587,-1
15_153-613,-1
15_153-638,-1
15_153-675,-1
15_153-768,-1
15_153-784,-1
15_153-820,-1
15_153-853,-1
15_153-884,-1
16_8-43,-1
16_8-75,-1
16_8-107,-1
16_8-130,-1
16_8-148,-1
16_8-196,-1
16_8-216,-1
16_8-267,-1
16_8-325,-1
16_8-350,-1
16_8-382,-1
16_8-433,-1
16_8-484,-1
16_8-502,-1
16_8-538,-1
16_8-593,-1
16_8-614,-1
16_8-698,-1
16_8-738,-1
16_8-777,-1
16_8-788,-1
16_8-806,-1
16_8-820,-1
16_8-866,-1
16_36-35,-1
16_36-77,-1
16_36-101,-1
16_36-139,-1
16_36-177,-1
16_36-280,-1
16_36-308,-1
16_36-345,-1
16_36-360,-1
16_36-392,-1
16_36-430,-1
16_36-465,-1
16_36-527,-1
16_36-592,-1
16_36-730,-1
16_36-751,-1
16_36-777,-1
16_36-800,-1
16_93-7,-1
16_93-62,-1
16_93-75,-1
16_93-84,-1
16_93-128,-1
16_93-155,0
16_93-212,-1
16_93-222,-1
16_93-293,-1
16_93-339,-1
16_93-357,-1
16_93-396,-1
16_93-442,-1
16_93-461,-1
16_93-480,-1
16_93-512,0
16_93-526,-1
16_93-581,-1
16_93-661,-1
16_93-672,-1
16_93-691,-1
16_93-722,-1
16_93-769,-1
16_93-797,-1
16_93-854,-1
16_93-866,-1
16_93-885,-1
16_114-21,-1
16_114-74,-1
16_114-98,-1
16_114-137,0
16_114-148,1
16_114-204,-1
16_114-225,-1
16_114-295,-1
16_114-308,-1
16_114-347,-1
16_114-375,-1
16_114-396,-1
16_114-448,-1
16_114-519,1
16_114-535,-1
16_114-607,-1
16_114-639,-1
16_114-667,-1
16_114-683,-1
16_114-706,-1
16_114-757,-1
16_114-806,-1
16_114-874,-1
16_339-20,-1
16_339-34,-1
16_339-112,-1
16_339-138,-1
16_339-171,-1
16_339-197,1
16_339-217,-1
16_339-236,-1
16_339-296,-1
16_339-310,-1
16_339-355,1
16_339-397,-1
16_339-426,-1
16_339-451,-1
16_339-478,-1
16_339-506,-1
16_339-518,-1
16_339-543,-1
16_339-592,-1
16_339-604,-1
16_339-691,-1
16_339-719,-1
16_339-740,-1
16_339-754,-1
16_339-804,-1
16_339-821,-1
16_339-843,-1
16_339-858,-1
16_372-34,-1
16_372-117,-1
16_372-185,-1
16_372-250,-1
16_372-303,-1
16_372-318,-1
16_372-387,-1
16_372-402,0
16_372-439,1
16_372-499,-1
16_372-539,-1
16_372-565,-1
16_372-609,-1
16_372-652,-1
16_372-666,-1
16_372-731,-1
16_372-752,-1
16_372-763,-1
16_372-869,-1
16_372-895,-1
16_449-24,-1
16_449-100,-1
16_449-175,-1
16_449-188,-1
16_449-220,-1
16_449-230,-1
16_449-266,-1
16_449-349,-1
16_449-372,-1
16_449-417,-1
16_449-486,-1
16_449-504,-1
16_449-535,-1
16_449-546,-1
16_449-586,-1
16_449-606,-1
16_449-640,-1
16_449-745,-1
16_449-800,-1
16_449-812,-1
16_449-842,-1
16_510-12,-1
16_510-72,-1
16_510-147,-1
16_510-236,-1
16_510-246,-1
16_510-257,-1
16_510-305,-1
16_510-320,-1
16_510-474,-1
16_510-493,-1
16_510-522,-1
16_510-538,-1
16_510-564,-1
16_510-603,-1
16_510-614,-1
16_510-633,-1
16_510-646,-1
16_510-664,-1
16_510-673,-1
16_510-690,-1
16_510-724,-1
16_510-765,-1
16_510-777,-1
16_510-789,-1
16_510-803,-1
16_510-837,-1
16_510-850,-1
16_510-884,-1
16_553-4,-1
16_553-31,-1
16_553-57,-1
16_553-100,-1
16_553-113,-1
16_553-149,-1
16_553-213,-1
16_553-273,-1
16_553-285,-1
16_553-320,-1
16_553-330,-1
16_553-370,-1
16_553-381,-1
16_553-414,-1
16_553-439,-1
16_553-483,-1
16_553-509,-1
16_553-568,-1
16_553-586,-1
16_553-601,-1
16_553-637,-1
16_553-661,-1
16_553-671,-1
16_553-712,-1
16_553-748,-1
16_553-773,-1
16_553-875,-1
16_575-24,-1
16_575-65,-1
16_575-157,-1
16_575-225,-1
16_575-253,-1
16_575-272,-1
16_575-279,-1
16_575-347,-1
16_575-376,-1
16_575-388,-1
16_575-449,-1
16_575-473,-1
16_575-534,-1
16_575-546,-1
16_575-570,-1
16_575-590,-1
16_575-617,-1
16_575-661,-1
16_575-704,-1
16_575-754,-1
16_575-797,-1
16_575-840,-1
16_575-892,-1
17_64-73,-1
17_64-108,-1
17_64-136,0
17_64-159,-1
17_64-176,0
17_64-199,-1
17_64-239,-1
17_64-315,-1
17_64-350,-1
17_64-362,-1
17_64-393,-1
17_64-454,-1
17_64-474,-1
17_64-490,-1
17_64-506,-1
17_64-571,-1
17_64-618,-1
17_64-659,-1
17_64-695,1
17_64-714,-1
17_64-814,-1
17_64-826,-1
17_67-28,-1
17_67-57,-1
17_67-106,-1
17_67-115,-1
17_67-134,-1
17_67-147,-1
17_67-171,-1
17_67-199,-1
17_67-215,-1
17_67-230,-1
17_67-247,-1
17_67-272,-1
17_67-292,0
17_67-309,-1
17_67-357,-1
17_67-376,-1
17_67-403,-1
17_67-421,-1
17_67-430,-1
17_67-440,-1
17_67-458,-1
17_67-485,1
17_67-524,-1
17_67-552,-1
17_67-579,-1
17_67-615,-1
17_67-635,-1
17_67-646,-1
17_67-659,-1
17_67-690,-1
17_67-735,-1
17_67-783,-1
17_67-794,-1
17_67-808,-1
17_67-835,-1
17_67-846,-1
17_67-865,-1
17_67-891,-1
17_75-8,-1
17_75-18,-1
17_75-54,-1
17_75-74,-1
17_75-91,-1
17_75-121,-1
17_75-162,-1
17_75-217,-1
17_75-248,-1
17_75-274,-1
17_75-297,-1
17_75-348,-1
17_75-364,-1
17_75-447,-1
17_75-493,-1
17_75-521,-1
17_75-538,-1
17_75-546,-1
17_75-573,-1
17_75-606,-1
17_75-625,-1
17_75-639,0
17_75-655,-1
17_75-685,-1
17_75-739,-1
17_75-774,-1
17_75-802,-1
17_75-852,-1
17_75-873,-1
17_75-891,-1
17_111-38,-1
17_111-60,-1
17_111-97,-1
17_111-122,0
17_111-136,-1
17_111-174,-1
17_111-207,-1
17_111-228,-1
17_111-259,-1
17_111-277,-1
17_111-317,-1
17_111-329,-1
17_111-392,-1
17_111-413,-1
17_111-445,-1
17_111-455,-1
17_111-479,-1
17_111-496,0
17_111-537,-1
17_111-595,-1
17_111-608,-1
17_111-634,-1
17_111-676,-1
17_111-684,-1
17_111-733,-1
17_111-788,-1
17_111-801,-1
17_111-845,-1
17_111-877,-1
17_262-19,-1
17_262-48,-1
17_262-66,-1
17_262-84,-1
17_262-111,-1
17_262-141,-1
17_262-170,-1
17_262-189,-1
17_262-262,-1
17_262-273,-1
17_262-337,-1
17_262-368,-1
17_262-387,-1
17_262-406,-1
17_262-437,-1
17_262-453,-1
17_262-474,-1
17_262-518,-1
17_262-562,-1
17_262-589,-1
17_262-604,-1
17_262-619,-1
17_262-638,-1
17_262-669,-1
17_262-707,-1
17_262-724,0
17_262-752,-1
17_262-779,-1
17_262-796,-1
17_262-815,-1
17_262-835,-1
17_262-861,-1
17_262-882,-1
17_268-2,-1
17_268-19,-1
17_268-29,-1
17_268-57,-1
17_268-79,-1
17_268-93,-1
17_268-111,-1
17_268-146,-1
17_268-171,-1
17_268-219,-1
17_268-248,-1
17_268-271,-1
17_268-292,-1
17_268-305,-1
17_268-315,-1
17_268-331,-1
17_268-349,-1
17_268-359,-1
17_268-382,-1
17_268-400,-1
17_268-441,-1
17_268-459,-1
17_268-474,-1
17_268-512,-1
17_268-537,-1
17_268-549,-1
17_268-566,-1
17_268-580,-1
17_268-603,-1
17_268-620,-1
17_268-654,-1
17_268-685,-1
17_268-708,-1
17_268-724,-1
17_268-740,-1
17_268-752,-1
17_268-772,-1
17_268-791,-1
17_268-808,-1
17_268-859,-1
17_268-877,-1
17_322-21,-1
17_322-50,-1
17_322-76,-1
17_322-106,-1
17_322-122,-1
17_322-137,-1
17_322-152,-1
17_322-171,-1
17_322-192,-1
17_322-208,-1
17_322-237,-1
17_322-277,-1
17_322-290,-1
17_322-309,-1
17_322-337,-1
17_322-352,-1
17_322-365,-1
17_322-394,-1
17_322-430,-1
17_322-446,-1
17_322-478,-1
17_322-507,-1
17_322-535,-1
17_322-550,-1
17_322-589,-1
17_322-610,-1
17_322-633,-1
17_322-669,-1
17_322-679,-1
17_322-695,-1
17_322-733,-1
17_322-771,-1
17_322-785,-1
17_322-801,-1
17_322-816,-1
17_322-847,-1
17_322-880,-1
17_322-894,-1
17_323-11,-1
17_323-46,-1
17_323-65,-1
17_323-100,-1
17_323-115,-1
17_323-135,-1
17_323-190,-1
17_323-238,-1
17_323-272,-1
17_323-304,-1
17_323-379,-1
17_323-402,-1
17_323-486,-1
17_323-494,-1
17_323-543,-1
17_323-575,-1
17_323-586,-1
17_323-601,-1
17_323-626,-1
17_323-638,-1
17_323-677,-1
17_323-692,-1
17_323-745,-1
17_323-759,-1
17_323-817,-1
17_323-855,-1
17_341-17,-1
17_341-35,-1
17_341-58,-1
17_341-91,-1
17_341-128,-1
17_341-158,-1
17_341-195,-1
17_341-229,-1
17_341-246,-1
17_341-275,-1
17_341-307,-1
17_341-338,-1
17_341-362,-1
17_341-399,-1
17_341-415,-1
17_341-441,-1
17_341-477,-1
17_341-496,-1
17_341-534,-1
17_341-587,-1
17_341-613,-1
17_341-629,-1
17_341-644,0
17_341-667,-1
17_341-700,-1
17_341-719,-1
17_341-745,-1
17_341-778,-1
17_341-839,-1
17_341-854,-1
17_341-873,-1
17_409-11,-1
17_409-46,-1
17_409-58,-1
17_409-75,-1
17_409-97,-1
17_409-113,-1
17_409-127,-1
17_409-156,-1
17_409-179,-1
17_409-193,-1
17_409-211,-1
17_409-239,-1
17_409-250,-1
17_409-263,-1
17_409-292,-1
17_409-346,-1
17_409-364,-1
17_409-379,-1
17_409-393,-1
17_409-420,-1
17_409-443,-1
17_409-468,-1
17_409-516,-1
17_409-533,-1
17_409-558,0
17_409-595,-1
17_409-608,-1
17_409-631,-1
17_409-659,-1
17_409-671,-1
17_409-690,-1
17_409-718,-1
17_409-745,-1
17_409-766,-1
17_409-808,-1
17_409-830,-1
17_409-846,-1
17_409-865,-1
17_421-27,-1
17_421-41,-1
17_421-59,-1
17_421-76,-1
17_421-89,-1
17_421-111,-1
17_421-142,-1
17_421-195,-1
17_421-227,-1
17_421-243,-1
17_421-278,-1
17_421-303,-1
17_421-319,-1
17_421-349,-1
17_421-382,-1
17_421-413,0
17_421-436,-1
17_421-461,-1
17_421-494,-1
17_421-546,-1
17_421-575,-1
17_421-595,-1
17_421-612,-1
17_421-645,-1
17_421-673,-1
17_421-685,-1
17_421-695,-1
17_421-720,-1
17_421-745,-1
17_421-766,-1
17_421-786,-1
17_421-815,-1
17_421-825,-1
17_421-849,-1
17_421-861,0
17_423-47,-1
17_423-80,-1
17_423-97,-1
17_423-140,1
17_423-168,-1
17_423-181,1
17_423-212,-1
17_423-222,0
17_423-235,-1
17_423-256,-1
17_423-282,-1
17_423-295,-1
17_423-353,-1
17_423-378,-1
17_423-390,-1
17_423-415,-1
17_423-443,0
17_423-465,-1
17_423-496,-1
17_423-517,0
17_423-571,-1
17_423-610,-1
17_423-624,-1
17_423-641,0
17_423-648,-1
17_423-673,-1
17_423-707,-1
17_423-724,-1
17_423-739,-1
17_423-749,-1
17_423-781,-1
17_423-827,-1
17_423-851,-1
17_423-880,-1
17_441-97,-1
17_441-118,-1
17_441-131,-1
17_441-186,-1
17_441-202,-1
17_441-263,-1
17_441-320,-1
17_441-334,-1
17_441-375,-1
17_441-401,-1
17_441-411,-1
17_441-424,-1
17_441-495,-1
17_441-521,-1
17_441-546,-1
17_441-581,-1
17_441-596,-1
17_441-624,-1
17_441-644,-1
17_441-657,-1
17_441-676,-1
17_441-723,-1
17_441-735,-1
17_441-780,-1
17_441-814,-1
17_441-849,-1
17_490-32,0
17_490-48,-1
17_490-62,-1
17_490-85,-1
17_490-98,-1
17_490-143,-1
17_490-156,-1
17_490-174,-1
17_490-200,-1
17_490-251,-1
17_490-270,-1
17_490-285,-1
17_490-299,-1
17_490-330,-1
17_490-354,-1
17_490-370,-1
17_490-409,-1
17_490-432,-1
17_490-457,-1
17_490-485,-1
17_490-498,-1
17_490-528,-1
17_490-556,-1
17_490-581,-1
17_490-600,-1
17_490-623,-1
17_490-636,-1
17_490-682,-1
17_490-706,-1
17_490-751,-1
17_490-768,-1
17_490-806,-1
17_490-837,0
17_490-866,-1
17_490-886,-1
17_500-37,-1
17_500-52,0
17_500-98,-1
17_500-129,-1
17_500-141,-1
17_500-177,-1
17_500-214,-1
17_500-232,-1
17_500-269,-1
17_500-290,-1
17_500-327,-1
17_500-354,-1
17_500-374,-1
17_500-399,-1
17_500-420,-1
17_500-444,-1
17_500-457,-1
17_500-487,0
17_500-506,0
17_500-554,-1
17_500-598,-1
17_500-619,-1
17_500-651,-1
17_500-662,-1
17_500-676,-1
17_500-694,-1
17_500-715,-1
17_500-729,-1
17_500-746,-1
17_500-774,-1
17_500-803,-1
17_500-845,-1
17_538-27,-1
17_538-46,-1
17_538-62,-1
17_538-85,-1
17_538-120,-1
17_538-148,-1
17_538-160,-1
17_538-179,-1
17_538-195,-1
17_538-213,-1
17_538-266,1
17_538-285,-1
17_538-314,-1
17_538-334,-1
17_538-359,-1
17_538-373,-1
17_538-414,-1
17_538-449,-1
17_538-464,1
17_538-549,-1
17_538-559,-1
17_538-584,-1
17_538-609,-1
17_538-641,-1
17_538-673,-1
17_538-689,-1
17_538-740,-1
17_538-758,-1
17_538-813,-1
17_538-867,-1
17_538-881,-1
17_560-6,-1
17_560-38,-1
17_560-62,-1
17_560-107,-1
17_560-164,-1
17_560-178,-1
17_560-199,1
17_560-232,-1
17_560-263,-1
17_560-270,-1
17_560-297,-1
17_560-324,-1
17_560-345,-1
17_560-356,-1
17_560-377,-1
17_560-408,1
17_560-423,-1
17_560-444,-1
17_560-465,-1
17_560-479,-1
17_560-525,-1
17_560-558,-1
17_560-600,-1
17_560-615,-1
17_560-646,-1
17_560-677,-1
17_560-693,-1
17_560-753,-1
17_560-801,-1
17_560-837,-1
17_560-870,-1
17_560-887,-1
17_563-20,-1
17_563-50,-1
17_563-59,-1
17_563-76,-1
17_563-95,-1
17_563-104,-1
17_563-139,-1
17_563-161,-1
17_563-169,-1
17_563-192,-1
17_563-219,-1
17_563-239,-1
17_563-251,-1
17_563-291,-1
17_563-323,-1
17_563-337,-1
17_563-351,-1
17_563-372,-1
17_563-394,-1
17_563-410,-1
17_563-460,-1
17_563-474,-1
17_563-500,-1
17_563-543,-1
17_563-599,-1
17_563-623,-1
17_563-670,-1
17_563-724,1
17_563-750,-1
17_563-774,-1
17_563-794,-1
17_563-806,-1
17_563-823,-1
17_563-842,-1
17_572-37,-1
17_572-77,-1
17_572-98,-1
17_572-136,-1
17_572-169,-1
17_572-179,-1
17_572-196,-1
17_572-232,-1
17_572-253,-1
17_572-271,-1
17_572-290,-1
17_572-318,-1
17_572-336,-1
17_572-346,0
17_572-361,-1
17_572-385,-1
17_572-408,-1
17_572-447,-1
17_572-462,-1
17_572-482,-1
17_572-514,-1
17_572-555,-1
17_572-585,-1
17_572-625,1
17_572-685,-1
17_572-715,-1
17_572-734,-1
17_572-758,-1
17_572-769,-1
17_572-794,-1
17_572-812,-1
17_572-843,-1
17_572-854,-1
17_572-884,-1
17_613-4,-1
17_613-25,-1
17_613-53,-1
17_613-70,-1
17_613-82,-1
17_613-109,-1
17_613-120,-1
17_613-149,-1
17_613-170,-1
17_613-184,-1
17_613-247,-1
17_613-265,-1
17_613-297,-1
17_613-322,-1
17_613-337,-1
17_613-364,-1
17_613-391,-1
17_613-406,-1
17_613-459,-1
17_613-508,-1
17_613-526,-1
17_613-557,-1
17_613-573,-1
17_613-600,-1
17_613-630,0
17_613-650,-1
17_613-685,-1
17_613-745,-1
17_613-778,-1
17_613-806,-1
17_613-842,-1
17_613-858,-1
17_613-897,-1
17_673-16,-1
17_673-41,-1
17_673-89,-1
17_673-123,-1
17_673-154,-1
17_673-177,-1
17_673-202,-1
17_673-228,-1
17_673-269,-1
17_673-286,-1
17_673-352,-1
17_673-373,-1
17_673-411,-1
17_673-428,-1
17_673-474,-1
17_673-563,-1
17_673-577,-1
17_673-613,-1
17_673-621,-1
17_673-640,-1
17_673-679,-1
17_673-762,-1
17_673-787,-1
17_673-836,-1
17_673-852,0
17_696-34,-1
17_696-91,-1
17_696-119,-1
17_696-136,-1
17_696-154,-1
17_696-164,-1
17_696-175,-1
17_696-214,-1
17_696-229,-1
17_696-250,-1
17_696-263,-1
17_696-274,-1
17_696-284,-1
17_696-301,-1
17_696-318,-1
17_696-333,-1
17_696-378,-1
17_696-399,-1
17_696-446,-1
17_696-598,-1
17_696-647,-1
17_696-660,-1
17_696-693,-1
17_696-716,-1
17_696-779,-1
17_696-825,-1
17_696-857,-1
17_696-870,-1
17_696-882,-1
17_812-13,-1
17_812-58,-1
17_812-90,-1
17_812-120,-1
17_812-203,-1
17_812-216,-1
17_812-243,-1
17_812-322,-1
17_812-339,-1
17_812-359,-1
17_812-421,-1
17_812-439,-1
17_812-481,-1
17_812-505,-1
17_812-537,-1
17_812-640,-1
17_812-654,-1
17_812-723,-1
17_812-741,-1
17_812-758,-1
17_812-790,-1
17_812-852,-1
17_812-880,-1
17_815-7,-1
17_815-52,-1
17_815-66,-1
17_815-76,-1
17_815-165,-1
17_815-180,-1
17_815-204,-1
17_815-279,-1
17_815-303,-1
17_815-340,-1
17_815-377,0
17_815-418,-1
17_815-449,-1
17_815-475,-1
17_815-501,-1
17_815-552,-1
17_815-584,-1
17_815-648,-1
17_815-672,-1
17_815-698,-1
17_815-730,-1
17_815-794,-1
17_815-830,1
17_815-880,-1
17_815-894,-1
17_842-24,-1
17_842-50,-1
17_842-84,1
17_842-142,-1
17_842-163,-1
17_842-215,-1
17_842-239,-1
17_842-257,0
17_842-294,-1
17_842-400,-1
17_842-421,0
17_842-469,1
17_842-530,-1
17_842-564,-1
17_842-595,-1
17_842-622,-1
17_842-641,-1
17_842-662,-1
17_842-684,-1
17_842-712,-1
17_842-727,-1
17_842-743,-1
17_842-778,-1
17_842-800,-1
17_842-857,-1
17_842-883,-1
17_927-4,-1
17_927-18,0
17_927-49,-1
17_927-127,-1
17_927-142,-1
17_927-190,-1
17_927-208,-1
17_927-258,-1
17_927-287,-1
17_927-317,-1
17_927-338,-1
17_927-359,-1
17_927-410,-1
17_927-446,-1
17_927-460,-1
17_927-481,-1
17_927-532,-1
17_927-547,-1
17_927-591,-1
17_927-638,-1
17_927-686,-1
17_927-711,-1
17_927-728,-1
17_927-791,-1
17_927-843,-1
17_927-867,-1
17_931-41,-1
17_931-47,-1
17_931-96,-1
17_931-149,-1
17_931-202,1
17_931-239,-1
17_931-255,-1
17_931-267,-1
17_931-302,-1
17_931-329,-1
17_931-381,-1
17_931-398,-1
17_931-429,-1
17_931-442,-1
17_931-459,-1
17_931-474,-1
17_931-502,-1
17_931-520,-1
17_931-574,1
17_931-605,-1
17_931-680,-1
17_931-716,-1
17_931-742,-1
17_931-760,-1
17_931-836,-1
17_931-854,-1
17_931-891,-1
17_977-44,-1
17_977-88,-1
17_977-121,-1
17_977-138,-1
17_977-166,-1
17_977-179,-1
17_977-204,-1
17_977-223,-1
17_977-264,-1
17_977-320,-1
17_977-334,-1
17_977-374,-1
17_977-428,-1
17_977-451,-1
17_977-467,-1
17_977-489,-1
17_977-530,-1
17_977-554,0
17_977-576,-1
17_977-632,-1
17_977-679,-1
17_977-732,-1
17_977-780,-1
17_977-787,-1
17_977-812,-1
17_977-852,-1
17_977-892,1
17_1032-34,-1
17_1032-44,0
17_1032-101,-1
17_1032-130,-1
17_1032-163,1
17_1032-184,-1
17_1032-236,-1
17_1032-287,-1
17_1032-341,-1
17_1032-367,-1
17_1032-396,-1
17_1032-408,-1
17_1032-429,-1
17_1032-446,-1
17_1032-484,-1
17_1032-509,-1
17_1032-522,-1
17_1032-542,-1
17_1032-556,0
17_1032-578,-1
17_1032-599,-1
17_1032-638,-1
17_1032-655,0
17_1032-676,-1
17_1032-708,-1
17_1032-746,-1
17_1032-764,-1
17_1032-795,-1
17_1032-835,-1
17_1032-881,-1
17_1249-47,-1
17_1249-75,-1
17_1249-90,-1
17_1249-105,-1
17_1249-149,0
17_1249-188,-1
17_1249-214,-1
17_1249-285,-1
17_1249-297,-1
17_1249-312,-1
17_1249-343,-1
