spike_key,label
1_114-177,-1
1_114-197,-1
1_114-225,-1
1_114-249,-1
1_114-325,-1
1_114-348,-1
1_114-369,-1
1_114-396,-1
1_114-421,-1
1_114-442,-1
1_114-498,-1
1_114-564,-1
1_114-580,-1
1_114-599,-1
1_114-618,0
1_114-647,-1
1_114-711,-1
1_114-729,-1
1_114-757,-1
1_114-777,-1
1_114-814,-1
1_114-844,-1
1_115-74,-1
1_115-94,-1
1_115-124,-1
1_115-155,-1
1_115-189,-1
1_115-208,-1
1_115-222,-1
1_115-256,-1
1_115-305,-1
1_115-316,-1
1_115-347,-1
1_115-372,-1
1_115-404,-1
1_115-420,-1
1_115-458,-1
1_115-478,-1
1_115-499,-1
1_115-514,-1
1_115-538,-1
1_115-561,-1
1_115-587,-1
1_115-613,-1
1_115-637,-1
1_115-688,-1
1_115-707,-1
1_115-732,-1
1_115-754,-1
1_115-776,-1
1_115-795,-1
1_115-810,-1
1_115-825,-1
1_115-847,-1
1_118-63,-1
1_118-80,-1
1_118-95,-1
1_118-116,-1
1_118-173,1
1_118-186,-1
1_118-206,-1
1_118-223,-1
1_118-245,-1
1_118-268,-1
1_118-281,-1
1_118-301,-1
1_118-333,-1
1_118-366,-1
1_118-396,-1
1_118-438,-1
1_118-461,-1
1_118-487,-1
1_118-509,-1
1_118-523,-1
1_118-570,-1
1_118-626,-1
1_118-647,-1
1_118-664,-1
1_118-683,-1
1_118-692,-1
1_118-715,-1
1_118-738,0
1_118-755,-1
1_118-797,-1
1_118-815,-1
1_119-70,-1
1_119-110,-1
1_119-136,-1
1_119-164,-1
1_119-192,-1
1_119-207,-1
1_119-221,-1
1_119-250,-1
1_119-267,-1
1_119-278,-1
1_119-299,-1
1_119-314,-1
1_119-333,-1
1_119-360,-1
1_119-382,-1
1_119-410,-1
1_119-425,-1
1_119-444,-1
1_119-477,-1
1_119-493,-1
1_119-507,-1
1_119-542,-1
1_119-560,-1
1_119-577,-1
1_119-594,-1
1_119-618,-1
1_119-635,-1
1_119-655,-1
1_119-677,-1
1_119-705,-1
1_119-723,-1
1_119-744,-1
1_119-759,-1
1_119-789,-1
1_119-810,-1
1_119-835,-1
1_120-57,-1
1_120-75,-1
1_120-96,-1
1_120-112,-1
1_120-135,-1
1_120-156,-1
1_120-195,-1
1_120-213,-1
1_120-234,-1
1_120-254,-1
1_120-278,-1
1_120-304,-1
1_120-330,-1
1_120-360,-1
1_120-382,-1
1_120-405,-1
1_120-426,-1
1_120-450,-1
1_120-472,-1
1_120-493,-1
1_120-522,-1
1_120-541,-1
1_120-560,-1
1_120-579,0
1_120-598,-1
1_120-635,-1
1_120-654,-1
1_120-672,-1
1_120-696,-1
1_120-727,0
1_120-751,-1
1_120-772,-1
1_120-796,0
1_120-841,-1
1_123-62,-1
1_123-96,-1
1_123-130,-1
1_123-149,-1
1_123-172,-1
1_123-197,-1
1_123-230,-1
1_123-286,-1
1_123-328,-1
1_123-345,-1
1_123-365,-1
1_123-388,-1
1_123-407,-1
1_123-461,-1
1_123-492,-1
1_123-515,-1
1_123-526,-1
1_123-556,-1
1_123-587,-1
1_123-615,-1
1_123-641,-1
1_123-688,-1
1_123-707,-1
1_123-722,-1
1_123-747,-1
1_123-767,-1
1_123-808,-1
1_123-819,-1
1_123-842,-1
1_125-51,-1
1_125-78,-1
1_125-122,-1
1_125-154,-1
1_125-161,-1
1_125-197,-1
1_125-239,-1
1_125-277,-1
1_125-330,-1
1_125-341,-1
1_125-360,-1
1_125-406,-1
1_125-431,-1
1_125-455,-1
1_125-470,-1
1_125-484,-1
1_125-545,-1
1_125-560,-1
1_125-587,-1
1_125-605,-1
1_125-663,-1
1_125-685,-1
1_125-716,-1
1_125-735,-1
1_125-773,-1
1_125-806,-1
1_126-54,-1
1_126-95,-1
1_126-109,-1
1_126-127,-1
1_126-139,-1
1_126-188,-1
1_126-230,-1
1_126-253,-1
1_126-275,-1
1_126-300,-1
1_126-329,-1
1_126-365,-1
1_126-386,-1
1_126-417,-1
1_126-438,-1
1_126-471,-1
1_126-490,-1
1_126-516,-1
1_126-555,-1
1_126-579,-1
1_126-600,-1
1_126-629,-1
1_126-648,-1
1_126-674,-1
1_126-700,-1
1_126-711,-1
1_126-727,-1
1_126-764,-1
1_126-785,-1
1_126-809,-1
1_126-842,-1
1_128-59,-1
1_128-82,-1
1_128-123,-1
1_128-141,-1
1_128-164,-1
1_128-182,-1
1_128-214,-1
1_128-240,-1
1_128-280,-1
1_128-292,-1
1_128-308,-1
1_128-371,-1
1_128-392,-1
1_128-413,-1
1_128-443,-1
1_128-468,0
1_128-504,-1
1_128-532,-1
1_128-550,-1
1_128-579,-1
1_128-613,-1
1_128-634,-1
1_128-665,-1
1_128-680,-1
1_128-693,-1
1_128-715,-1
1_128-728,-1
1_128-766,-1
1_128-808,-1
1_128-845,-1
1_129-52,-1
1_129-92,-1
1_129-131,-1
1_129-164,-1
1_129-190,-1
1_129-240,-1
1_129-258,-1
1_129-296,-1
1_129-319,-1
1_129-336,-1
1_129-385,-1
1_129-422,-1
1_129-435,-1
1_129-478,-1
1_129-504,-1
1_129-522,-1
1_129-545,-1
1_129-604,-1
1_129-632,-1
1_129-654,-1
1_129-701,-1
1_129-719,-1
1_129-739,-1
1_129-768,-1
1_129-804,-1
1_129-844,-1
1_130-52,-1
1_130-72,-1
1_130-118,-1
1_130-138,-1
1_130-164,-1
1_130-181,-1
1_130-202,-1
1_130-250,-1
1_130-289,-1
1_130-323,-1
1_130-340,-1
1_130-366,-1
1_130-390,-1
1_130-429,-1
1_130-448,-1
1_130-460,-1
1_130-482,-1
1_130-511,-1
1_130-531,-1
1_130-560,-1
1_130-591,-1
1_130-606,-1
1_130-626,-1
1_130-644,-1
1_130-702,-1
1_130-724,-1
1_130-743,-1
1_130-765,1
1_130-777,-1
1_130-789,-1
1_130-809,-1
1_136-82,-1
1_136-113,-1
1_136-127,-1
1_136-150,-1
1_136-162,-1
1_136-191,1
1_136-205,-1
1_136-234,-1
1_136-247,-1
1_136-272,-1
1_136-305,-1
1_136-321,0
1_136-352,-1
1_136-396,0
1_136-405,-1
1_136-429,-1
1_136-444,-1
1_136-458,-1
1_136-480,-1
1_136-506,-1
1_136-526,-1
1_136-548,-1
1_136-565,-1
1_136-589,-1
1_136-615,-1
1_136-636,-1
1_136-652,-1
1_136-671,-1
1_136-679,-1
1_136-703,-1
1_136-735,-1
1_136-754,-1
1_136-773,-1
1_136-789,-1
1_136-799,-1
1_136-813,-1
1_136-834,-1
1_139-62,-1
1_139-72,-1
1_139-107,-1
1_139-131,-1
1_139-157,-1
1_139-174,-1
1_139-191,0
1_139-206,-1
1_139-235,-1
1_139-254,-1
1_139-273,-1
1_139-287,-1
1_139-301,-1
1_139-321,-1
1_139-345,-1
1_139-372,-1
1_139-391,-1
1_139-424,-1
1_139-444,-1
1_139-473,-1
1_139-494,-1
1_139-508,-1
1_139-532,-1
1_139-547,-1
1_139-572,-1
1_139-596,-1
1_139-609,-1
1_139-638,-1
1_139-666,-1
1_139-703,-1
1_139-731,-1
1_139-743,-1
1_139-769,-1
1_139-785,-1
1_139-813,-1
1_139-832,-1
1_139-848,-1
1_140-65,-1
1_140-98,-1
1_140-126,-1
1_140-149,-1
1_140-187,-1
1_140-221,-1
1_140-242,-1
1_140-266,-1
1_140-281,-1
1_140-305,-1
1_140-336,-1
1_140-350,-1
1_140-398,-1
1_140-424,-1
1_140-438,-1
1_140-455,-1
1_140-489,-1
1_140-502,-1
1_140-530,-1
1_140-549,-1
1_140-576,-1
1_140-604,-1
1_140-631,-1
1_140-657,-1
1_140-679,1
1_140-700,-1
1_140-733,-1
1_140-768,-1
1_140-792,-1
1_140-813,-1
1_140-847,-1
1_141-59,-1
1_141-71,-1
1_141-89,-1
1_141-105,-1
1_141-125,-1
1_141-149,-1
1_141-179,-1
1_141-192,-1
1_141-221,-1
1_141-241,-1
1_141-269,-1
1_141-295,-1
1_141-351,-1
1_141-365,-1
1_141-396,-1
1_141-430,-1
1_141-444,-1
1_141-464,-1
1_141-496,-1
1_141-507,-1
1_141-543,-1
1_141-559,-1
1_141-580,-1
1_141-614,-1
1_141-645,-1
1_141-661,-1
1_141-696,-1
1_141-727,-1
1_141-742,-1
1_141-755,-1
1_141-770,-1
1_141-809,-1
1_141-830,-1
1_141-843,-1
1_142-102,-1
1_142-154,-1
1_142-194,-1
1_142-204,-1
1_142-226,-1
1_142-250,-1
1_142-294,-1
1_142-323,1
1_142-351,-1
1_142-365,-1
1_142-398,-1
1_142-408,-1
1_142-462,-1
1_142-493,-1
1_142-512,-1
1_142-533,-1
1_142-550,-1
1_142-584,-1
1_142-651,-1
1_142-681,-1
1_142-719,-1
1_142-749,-1
1_142-768,-1
1_142-779,-1
1_142-802,-1
1_142-829,-1
1_142-848,-1
1_144-67,-1
1_144-92,-1
1_144-122,-1
1_144-165,-1
1_144-183,-1
1_144-219,-1
1_144-239,-1
1_144-264,-1
1_144-292,-1
1_144-311,-1
1_144-335,-1
1_144-378,-1
1_144-407,-1
1_144-427,-1
1_144-435,-1
1_144-472,-1
1_144-495,-1
1_144-519,-1
1_144-536,-1
1_144-571,-1
1_144-594,-1
1_144-624,-1
1_144-668,-1
1_144-690,-1
1_144-715,-1
1_144-752,-1
1_144-778,-1
1_144-824,-1
1_144-846,-1
1_145-70,-1
1_145-89,-1
1_145-114,-1
1_145-140,-1
1_145-152,-1
1_145-168,-1
1_145-194,-1
1_145-235,-1
1_145-255,-1
1_145-279,-1
1_145-293,-1
1_145-320,-1
1_145-333,-1
1_145-351,-1
1_145-371,-1
1_145-391,-1
1_145-410,-1
1_145-436,-1
1_145-462,-1
1_145-480,-1
1_145-501,-1
1_145-546,-1
1_145-558,-1
1_145-578,-1
1_145-609,-1
1_145-628,-1
1_145-646,-1
1_145-679,-1
1_145-701,-1
1_145-739,-1
1_145-765,-1
1_145-785,-1
1_145-799,-1
1_145-816,-1
1_145-849,-1
1_147-63,-1
1_147-106,-1
1_147-122,-1
1_147-135,-1
1_147-154,-1
1_147-173,-1
1_147-186,1
1_147-203,-1
1_147-215,-1
1_147-245,-1
1_147-267,-1
1_147-300,-1
1_147-317,-1
1_147-351,-1
1_147-381,-1
1_147-394,-1
1_147-422,-1
1_147-441,-1
1_147-498,-1
1_147-531,-1
1_147-544,-1
1_147-567,-1
1_147-592,-1
1_147-615,-1
1_147-636,-1
1_147-649,-1
1_147-676,-1
1_147-696,-1
1_147-707,-1
1_147-737,-1
1_147-760,-1
1_147-785,-1
1_147-804,-1
1_147-812,-1
1_147-838,-1
1_149-56,-1
1_149-86,-1
1_149-105,-1
1_149-135,-1
1_149-168,-1
1_149-195,-1
1_149-236,-1
1_149-258,-1
1_149-279,-1
1_149-304,-1
1_149-345,-1
1_149-366,-1
1_149-375,-1
1_149-388,-1
1_149-426,-1
1_149-462,-1
1_149-518,-1
1_149-546,-1
1_149-553,-1
1_149-586,-1
1_149-615,-1
1_149-635,-1
1_149-677,-1
1_149-713,-1
1_149-749,-1
1_149-779,-1
1_149-808,-1
1_150-60,-1
1_150-82,-1
1_150-97,-1
1_150-132,-1
1_150-146,-1
1_150-173,-1
1_150-199,-1
1_150-225,-1
1_150-261,-1
1_150-279,-1
1_150-304,-1
1_150-316,-1
1_150-339,-1
1_150-370,-1
1_150-389,-1
1_150-407,-1
1_150-421,-1
1_150-448,-1
1_150-483,-1
1_150-502,-1
1_150-523,-1
1_150-551,-1
1_150-563,-1
1_150-594,-1
1_150-616,-1
1_150-632,-1
1_150-650,-1
1_150-671,-1
1_150-693,-1
1_150-700,-1
1_150-716,-1
1_150-741,0
1_150-767,-1
1_150-802,-1
1_150-837,-1
1_151-55,1
1_151-107,-1
1_151-152,-1
1_151-167,-1
1_151-193,-1
1_151-218,-1
1_151-258,-1
1_151-283,-1
1_151-317,-1
1_151-356,-1
1_151-414,-1
1_151-443,-1
1_151-462,-1
1_151-482,-1
1_151-496,-1
1_151-531,-1
1_151-551,-1
1_151-576,-1
1_151-599,-1
1_151-622,-1
1_151-653,-1
1_151-685,-1
1_151-705,-1
1_151-734,-1
1_151-800,-1
1_151-830,-1
1_152-50,-1
1_152-70,-1
1_152-96,-1
1_152-115,-1
1_152-133,0
1_152-143,1
1_152-160,-1
1_152-184,-1
1_152-230,-1
1_152-251,-1
1_152-264,-1
1_152-288,-1
1_152-306,-1
1_152-336,-1
1_152-356,-1
1_152-374,-1
1_152-393,-1
1_152-406,-1
1_152-431,-1
1_152-460,-1
1_152-483,-1
1_152-501,-1
1_152-522,-1
1_152-543,-1
1_152-570,-1
1_152-598,-1
1_152-619,-1
1_152-640,-1
1_152-688,-1
1_152-717,-1
1_152-741,-1
1_152-768,-1
1_152-793,-1
1_152-812,-1
1_152-831,-1
1_153-60,-1
1_153-81,-1
1_153-120,-1
1_153-141,0
1_153-172,-1
1_153-194,1
1_153-214,-1
1_153-229,-1
1_153-244,-1
1_153-274,-1
1_153-305,-1
1_153-343,-1
1_153-361,-1
1_153-377,-1
1_153-404,-1
1_153-422,-1
1_153-433,-1
1_153-468,-1
1_153-478,-1
1_153-506,-1
1_153-540,-1
1_153-578,-1
1_153-607,-1
1_153-620,-1
1_153-645,-1
1_153-689,-1
1_153-708,-1
1_153-726,-1
1_153-745,-1
1_153-765,-1
1_153-779,-1
1_153-799,-1
1_153-825,-1
1_156-62,-1
1_156-89,-1
1_156-106,0
1_156-124,-1
1_156-144,-1
1_156-170,-1
1_156-184,-1
1_156-211,-1
1_156-240,-1
1_156-258,-1
1_156-279,-1
1_156-299,-1
1_156-311,-1
1_156-319,-1
1_156-336,-1
1_156-363,-1
1_156-383,-1
1_156-413,-1
1_156-435,-1
1_156-452,-1
1_156-465,-1
1_156-508,-1
1_156-524,-1
1_156-566,-1
1_156-589,-1
1_156-604,-1
1_156-614,-1
1_156-646,-1
1_156-675,-1
1_156-698,-1
1_156-720,-1
1_156-760,-1
1_156-772,-1
1_156-789,-1
1_156-808,-1
1_156-823,-1
1_156-848,-1
1_157-54,-1
1_157-71,-1
1_157-92,0
1_157-101,-1
1_157-139,-1
1_157-161,-1
1_157-178,0
1_157-205,-1
1_157-233,-1
1_157-257,-1
1_157-286,-1
1_157-316,-1
1_157-339,-1
1_157-359,-1
1_157-384,-1
1_157-422,-1
1_157-442,1
1_157-478,-1
1_157-495,-1
1_157-512,-1
1_157-531,-1
1_157-557,-1
1_157-579,-1
1_157-606,-1
1_157-626,-1
1_157-649,-1
1_157-683,-1
1_157-717,-1
1_157-740,-1
1_157-763,-1
1_157-785,-1
1_157-802,-1
1_157-818,-1
1_157-845,-1
1_160-50,-1
1_160-76,-1
1_160-99,-1
1_160-114,-1
1_160-132,-1
1_160-190,-1
1_160-213,-1
1_160-243,-1
1_160-253,-1
1_160-265,-1
1_160-290,-1
1_160-326,-1
1_160-357,-1
1_160-380,-1
1_160-414,-1
1_160-436,-1
1_160-484,-1
1_160-560,-1
1_160-574,-1
1_160-597,-1
1_160-622,-1
1_160-638,-1
1_160-662,0
1_160-707,-1
1_160-720,-1
1_160-770,-1
1_160-803,-1
1_160-815,-1
1_162-52,-1
1_162-65,-1
1_162-90,-1
1_162-142,-1
1_162-161,-1
1_162-177,-1
1_162-202,-1
1_162-217,-1
1_162-247,-1
1_162-259,-1
1_162-284,-1
1_162-302,-1
1_162-324,-1
1_162-362,-1
1_162-374,-1
1_162-394,-1
1_162-418,-1
1_162-448,-1
1_162-465,-1
1_162-507,-1
1_162-516,-1
1_162-536,-1
1_162-595,-1
1_162-626,-1
1_162-647,-1
1_162-685,-1
1_162-715,-1
1_162-745,-1
1_162-769,-1
1_162-787,-1
1_162-811,-1
1_165-75,-1
1_165-95,-1
1_165-105,-1
1_165-119,-1
1_165-144,-1
1_165-176,-1
1_165-212,-1
1_165-249,-1
1_165-284,-1
1_165-313,-1
1_165-327,-1
1_165-345,-1
1_165-367,-1
1_165-417,-1
1_165-436,-1
1_165-456,-1
1_165-481,-1
1_165-493,-1
1_165-532,-1
1_165-549,-1
1_165-569,-1
1_165-588,-1
1_165-631,-1
1_165-655,1
1_165-678,-1
1_165-693,-1
1_165-717,-1
1_165-748,-1
1_165-789,-1
1_165-834,-1
1_167-59,-1
1_167-80,-1
1_167-94,-1
1_167-107,-1
1_167-132,-1
1_167-151,-1
1_167-168,-1
1_167-185,-1
1_167-205,-1
1_167-245,-1
1_167-269,-1
1_167-285,-1
1_167-308,-1
1_167-326,-1
1_167-352,-1
1_167-376,-1
1_167-399,-1
1_167-413,0
1_167-427,-1
1_167-445,-1
1_167-468,-1
1_167-484,-1
1_167-501,-1
1_167-528,-1
1_167-557,-1
1_167-572,-1
1_167-599,-1
1_167-623,-1
1_167-645,-1
1_167-664,-1
1_167-683,-1
1_167-697,-1
1_167-716,-1
1_167-750,-1
1_167-799,-1
1_167-817,0
1_167-845,-1
1_168-64,-1
1_168-92,-1
1_168-116,-1
1_168-146,-1
1_168-170,-1
1_168-186,-1
1_168-217,-1
1_168-241,-1
1_168-256,-1
1_168-286,-1
1_168-310,-1
1_168-372,-1
1_168-397,-1
1_168-408,-1
1_168-427,-1
1_168-440,-1
1_168-451,-1
1_168-480,-1
1_168-507,-1
1_168-529,-1
1_168-548,-1
1_168-579,-1
1_168-600,-1
1_168-628,1
1_168-649,-1
1_168-666,1
1_168-686,-1
1_168-722,-1
1_168-738,-1
1_168-779,-1
1_168-811,-1
1_168-834,-1
1_168-849,-1
1_169-78,-1
1_169-96,-1
1_169-121,-1
1_169-152,-1
1_169-194,-1
1_169-219,-1
1_169-249,-1
1_169-262,-1
1_169-287,-1
1_169-311,-1
1_169-333,-1
1_169-357,-1
1_169-378,-1
1_169-393,-1
1_169-421,-1
1_169-442,-1
1_169-475,-1
1_169-511,0
1_169-534,-1
1_169-564,-1
1_169-579,-1
1_169-610,-1
1_169-629,-1
1_169-661,-1
1_169-688,-1
1_169-700,-1
1_169-730,-1
1_169-742,-1
1_169-769,-1
1_169-784,-1
1_169-804,-1
1_169-836,-1
1_170-56,-1
1_170-85,-1
1_170-114,-1
1_170-146,-1
1_170-174,-1
1_170-199,-1
1_170-235,-1
1_170-254,-1
1_170-276,-1
1_170-304,-1
1_170-333,0
1_170-358,-1
1_170-366,-1
1_170-395,-1
1_170-437,-1
1_170-451,-1
1_170-469,-1
1_170-515,-1
1_170-540,-1
1_170-564,-1
1_170-594,-1
1_170-619,-1
1_170-638,-1
1_170-655,-1
1_170-670,-1
1_170-704,-1
1_170-736,-1
1_170-753,-1
1_170-782,-1
1_170-812,-1
1_170-829,1
1_172-66,-1
1_172-87,-1
1_172-118,-1
1_172-141,-1
1_172-177,-1
1_172-196,-1
1_172-222,0
1_172-253,-1
1_172-284,-1
1_172-306,-1
1_172-328,-1
1_172-376,-1
1_172-412,-1
1_172-429,-1
1_172-437,-1
1_172-498,-1
1_172-529,-1
1_172-543,-1
1_172-578,-1
1_172-623,-1
1_172-650,-1
1_172-673,-1
1_172-703,-1
1_172-734,-1
1_172-756,-1
1_172-808,-1
1_172-825,-1
1_172-849,-1
1_177-63,-1
1_177-84,-1
1_177-91,-1
1_177-117,-1
1_177-136,-1
1_177-155,-1
1_177-171,-1
1_177-195,-1
1_177-212,-1
1_177-240,-1
1_177-258,-1
1_177-291,-1
1_177-310,-1
1_177-324,-1
1_177-340,-1
1_177-352,-1
1_177-377,-1
1_177-405,-1
1_177-424,-1
1_177-443,-1
1_177-478,-1
1_177-521,-1
1_177-544,-1
1_177-566,-1
1_177-582,-1
1_177-596,-1
1_177-612,-1
1_177-626,-1
1_177-644,-1
1_177-667,-1
1_177-683,-1
1_177-709,-1
1_177-724,-1
1_177-749,-1
1_177-778,-1
1_177-822,-1
1_177-849,-1
1_179-55,-1
1_179-78,-1
1_179-103,-1
1_179-130,-1
1_179-146,-1
1_179-170,-1
1_179-191,-1
1_179-206,-1
1_179-240,-1
1_179-274,-1
1_179-292,-1
1_179-326,-1
1_179-347,-1
1_179-387,-1
1_179-430,0
1_179-453,-1
1_179-472,-1
1_179-490,-1
1_179-502,-1
1_179-530,-1
1_179-556,-1
1_179-588,-1
1_179-608,-1
1_179-658,-1
1_179-690,-1
1_179-712,-1
1_179-726,-1
1_179-747,-1
1_179-772,-1
1_179-796,-1
1_179-818,-1
1_179-831,-1
1_179-847,-1
1_184-83,-1
1_184-107,-1
1_184-158,-1
1_184-186,-1
1_184-227,-1
1_184-242,-1
1_184-249,-1
1_184-277,-1
1_184-293,-1
1_184-315,-1
1_184-354,-1
1_184-375,-1
1_184-419,-1
1_184-473,-1
1_184-499,-1
1_184-543,-1
1_184-571,-1
1_184-597,-1
1_184-636,-1
1_184-657,-1
1_184-720,-1
1_184-746,-1
1_184-768,-1
1_184-786,-1
1_184-806,-1
1_184-830,-1
1_185-56,-1
1_185-71,-1
1_185-100,-1
1_185-127,-1
1_185-151,-1
1_185-185,-1
1_185-211,-1
1_185-255,-1
1_185-276,-1
1_185-293,-1
1_185-331,-1
1_185-343,-1
1_185-356,-1
1_185-378,-1
1_185-396,0
1_185-420,-1
1_185-442,-1
1_185-462,-1
1_185-488,-1
1_185-516,-1
1_185-539,-1
1_185-557,-1
1_185-586,-1
1_185-603,-1
1_185-615,-1
1_185-643,-1
1_185-657,-1
1_185-677,-1
1_185-694,-1
1_185-719,-1
1_185-728,0
1_185-746,-1
1_185-771,-1
1_185-792,-1
1_185-820,-1
1_185-849,0
1_186-71,-1
1_186-85,-1
1_186-154,-1
1_186-213,-1
1_186-255,-1
1_186-267,-1
1_186-290,-1
1_186-309,-1
1_186-353,-1
1_186-386,-1
1_186-416,-1
1_186-435,-1
1_186-477,-1
1_186-494,-1
1_186-524,-1
1_186-552,-1
1_186-571,-1
1_186-598,-1
1_186-612,-1
1_186-670,-1
1_186-711,-1
1_186-730,-1
1_186-767,-1
1_186-818,-1
1_186-846,-1
1_188-60,-1
1_188-91,-1
1_188-116,-1
1_188-133,-1
1_188-168,-1
1_188-206,-1
1_188-243,-1
1_188-254,-1
1_188-275,-1
1_188-308,-1
1_188-332,-1
1_188-362,-1
1_188-382,-1
1_188-412,-1
1_188-423,-1
1_188-449,-1
1_188-475,-1
1_188-493,-1
1_188-539,-1
1_188-562,-1
1_188-589,-1
1_188-617,-1
1_188-636,-1
1_188-665,-1
1_188-682,-1
1_188-756,-1
1_188-805,-1
1_188-818,-1
1_188-832,-1
1_189-61,-1
1_189-123,-1
1_189-150,-1
1_189-189,-1
1_189-207,-1
1_189-224,-1
1_189-243,-1
1_189-256,-1
1_189-275,-1
1_189-302,-1
1_189-323,-1
1_189-344,-1
1_189-362,-1
1_189-376,-1
1_189-424,-1
1_189-443,-1
1_189-481,-1
1_189-493,-1
1_189-514,-1
1_189-525,-1
1_189-545,-1
1_189-593,-1
1_189-618,-1
1_189-651,-1
1_189-685,-1
1_189-703,-1
1_189-720,-1
1_189-759,-1
1_189-773,-1
1_189-814,-1
1_189-848,-1
1_190-64,-1
1_190-89,-1
1_190-141,-1
1_190-159,-1
1_190-182,-1
1_190-216,-1
1_190-251,-1
1_190-279,-1
1_190-319,-1
1_190-343,-1
1_190-370,-1
1_190-437,-1
1_190-468,-1
1_190-536,-1
1_190-556,-1
1_190-587,-1
1_190-640,-1
1_190-661,-1
1_190-688,-1
1_190-723,-1
1_190-768,-1
1_190-799,-1
1_192-53,-1
1_192-66,-1
1_192-110,-1
1_192-127,-1
1_192-139,-1
1_192-157,-1
1_192-206,-1
1_192-223,-1
1_192-261,-1
1_192-315,-1
1_192-350,-1
1_192-366,-1
1_192-384,0
1_192-408,-1
1_192-435,-1
1_192-493,-1
1_192-521,-1
1_192-536,-1
1_192-565,-1
1_192-600,-1
1_192-617,-1
1_192-639,-1
1_192-663,-1
1_192-691,0
1_192-718,-1
1_192-739,-1
1_192-758,-1
1_192-775,-1
1_192-805,-1
1_194-66,-1
1_194-96,-1
1_194-119,-1
1_194-162,-1
1_194-176,-1
1_194-205,-1
1_194-236,-1
1_194-276,-1
1_194-298,-1
1_194-312,-1
1_194-347,-1
1_194-374,-1
1_194-392,-1
1_194-410,-1
1_194-434,-1
1_194-461,-1
1_194-482,0
1_194-509,-1
1_194-564,-1
1_194-583,-1
1_194-605,-1
1_194-640,-1
1_194-674,-1
1_194-706,-1
1_194-728,-1
1_194-757,1
1_194-789,-1
1_194-803,-1
1_194-840,-1
1_195-51,-1
1_195-66,-1
1_195-94,-1
1_195-111,-1
1_195-134,-1
1_195-148,-1
1_195-175,-1
1_195-199,-1
1_195-221,-1
1_195-246,-1
1_195-274,-1
1_195-294,-1
1_195-309,-1
1_195-337,-1
1_195-357,-1
1_195-400,-1
1_195-433,-1
1_195-449,-1
1_195-471,-1
1_195-489,-1
1_195-508,-1
1_195-533,-1
1_195-554,-1
1_195-583,-1
1_195-604,-1
1_195-628,-1
1_195-651,-1
1_195-676,-1
1_195-691,-1
1_195-709,-1
1_195-729,-1
1_195-749,-1
1_195-781,-1
1_195-803,-1
1_195-826,-1
1_195-849,0
1_196-59,-1
1_196-80,-1
1_196-98,-1
1_196-127,-1
1_196-158,-1
1_196-173,-1
1_196-191,-1
1_196-225,-1
1_196-243,-1
1_196-258,-1
1_196-280,-1
1_196-300,-1
1_196-316,-1
1_196-336,-1
1_196-369,-1
1_196-383,-1
1_196-415,-1
1_196-435,-1
1_196-448,-1
1_196-473,-1
1_196-489,-1
1_196-519,-1
1_196-547,-1
1_196-567,-1
1_196-588,-1
1_196-607,-1
1_196-633,-1
1_196-650,-1
1_196-665,-1
1_196-685,-1
1_196-700,-1
1_196-714,-1
1_196-748,-1
1_196-785,-1
1_196-815,-1
1_196-848,-1
1_197-73,-1
1_197-93,-1
1_197-113,-1
1_197-134,-1
1_197-161,-1
1_197-187,-1
1_197-203,-1
1_197-221,-1
1_197-247,-1
1_197-275,-1
1_197-291,-1
1_197-313,-1
1_197-343,-1
1_197-370,-1
1_197-393,-1
1_197-404,-1
1_197-424,-1
1_197-445,-1
1_197-461,-1
1_197-475,-1
1_197-494,-1
1_197-532,-1
1_197-563,-1
1_197-585,-1
1_197-614,-1
1_197-630,-1
1_197-659,-1
1_197-672,0
1_197-695,-1
1_197-714,-1
1_197-739,1
1_197-756,-1
1_197-785,-1
1_197-806,-1
1_197-820,-1
1_197-836,-1
1_199-50,-1
1_199-68,-1
1_199-87,-1
1_199-96,-1
1_199-157,-1
1_199-186,-1
1_199-202,-1
1_199-224,-1
1_199-249,-1
1_199-268,-1
1_199-289,-1
1_199-329,-1
1_199-346,-1
1_199-357,-1
1_199-382,-1
1_199-403,-1
1_199-425,-1
1_199-467,-1
1_199-501,-1
1_199-522,-1
1_199-536,-1
1_199-558,-1
1_199-628,-1
1_199-664,-1
1_199-688,-1
1_199-716,-1
1_199-771,-1
1_199-818,-1
1_199-844,-1
1_205-53,-1
1_205-82,-1
1_205-101,-1
1_205-124,-1
1_205-170,-1
1_205-189,-1
1_205-204,-1
1_205-255,-1
1_205-279,-1
1_205-316,-1
1_205-333,0
1_205-352,-1
1_205-382,-1
1_205-418,-1
1_205-431,-1
1_205-454,-1
1_205-465,-1
1_205-492,-1
1_205-552,-1
1_205-585,-1
1_205-617,-1
1_205-643,-1
1_205-667,-1
1_205-681,-1
1_205-706,-1
1_205-724,-1
1_205-748,-1
1_205-772,-1
1_205-837,-1
1_210-67,-1
1_210-81,-1
1_210-113,-1
1_210-148,-1
1_210-168,-1
1_210-202,-1
1_210-248,-1
1_210-266,-1
1_210-330,-1
1_210-375,-1
1_210-395,-1
1_210-427,-1
1_210-458,-1
1_210-484,-1
1_210-507,-1
1_210-522,-1
1_210-549,-1
1_210-582,-1
1_210-613,-1
1_210-644,-1
1_210-673,-1
1_210-701,-1
1_210-728,-1
1_210-756,-1
1_210-770,-1
1_210-783,-1
1_210-813,-1
